2024-12-04 20:03:26,764, INFO, Сервер запущен, <module>, 55, server.py
2024-12-04 20:04:21,697, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:21,702, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:21,703, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:21,730, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:21,731, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:21,736, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:21,737, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:21,764, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:21,764, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:21,769, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:21,770, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:21,798, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:21,799, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:21,802, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:21,803, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:21,831, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:21,832, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:21,836, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:21,836, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:21,866, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:21,866, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:21,869, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:21,870, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:21,899, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:21,900, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:21,903, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:21,904, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:21,934, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:21,934, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:21,936, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:21,938, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:21,966, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:21,966, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:21,971, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:21,972, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:21,999, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,000, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,004, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,004, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,032, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,034, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,039, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,040, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,065, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,066, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,072, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,073, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,099, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,100, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,106, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,106, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,132, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,133, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,139, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,140, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,166, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,167, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,174, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,175, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,200, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,201, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,208, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,209, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,234, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,236, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,243, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,244, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,268, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,269, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,276, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,278, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,299, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,299, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,311, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,312, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,334, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,334, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,344, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,345, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,367, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,368, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,377, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,377, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,400, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,401, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,411, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,411, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,434, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,434, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,443, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,443, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,467, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,468, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,478, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,479, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,501, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,501, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,511, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,511, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,535, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,536, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,544, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,545, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,569, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,570, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,578, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,579, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,602, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,602, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,612, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,613, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,635, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,635, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,646, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,646, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,669, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,671, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,681, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,682, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,702, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,703, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,714, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,714, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,736, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,736, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,748, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,749, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,769, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,770, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,783, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,784, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,802, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,802, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,816, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,816, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,836, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,837, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,849, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,850, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,870, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,871, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,884, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,885, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,903, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,904, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,917, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,918, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,936, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,936, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,951, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,952, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,969, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,970, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,984, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:22,984, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,002, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,003, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,018, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,018, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,036, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,038, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,051, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,052, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,069, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,070, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,083, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,084, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,103, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,104, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,117, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,117, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,136, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,137, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,150, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,152, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,169, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,170, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,183, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,184, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,202, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,203, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,217, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,218, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,236, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,236, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,251, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,252, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,269, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,270, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,284, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,285, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,302, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,302, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,317, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,317, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,336, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,336, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,350, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,351, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,369, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,369, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,383, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,383, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,402, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,402, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,417, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,417, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,436, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,436, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,450, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,450, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,469, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,469, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,483, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,483, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,503, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,503, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,517, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,517, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,537, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,537, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,551, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,551, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,570, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,570, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,585, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,585, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,603, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,603, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,619, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,619, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,636, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,636, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,653, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,653, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,669, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,669, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,686, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,686, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,703, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,703, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,719, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,719, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,738, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,738, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,752, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,752, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,771, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,771, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,786, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,786, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,804, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,805, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,820, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,820, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,838, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,838, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,853, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,854, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,871, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,871, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,886, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,888, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,906, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,906, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,920, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,920, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,940, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,940, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,953, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,953, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,974, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,974, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,987, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:23,987, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,008, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,008, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,020, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,020, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,041, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,041, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,054, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,054, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,074, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,074, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,088, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,088, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,108, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,108, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,121, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,121, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,141, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,141, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,154, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,154, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,175, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,175, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,188, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,188, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,208, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,208, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,221, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,221, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,241, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,241, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,255, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,255, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,274, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,274, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,288, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,288, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,308, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,308, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,321, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,321, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,341, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,341, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,356, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,356, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,374, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,374, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,388, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,388, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,407, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,407, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,421, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,422, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,439, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,439, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,455, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,455, INFO, ** get_self_state bs**, sub_func, 73, server.py
2024-12-04 20:04:24,473, INFO, ** get_self_state bs**, sub_func, 73, server.py
